YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,WS2M
1990,4,8,4.78,7.15,0.5,336.1,95.1,-999.0,-999.0,-999.0,-999.0,2.37
1990,4,9,5.24,6.84,0.55,316.1,102.8,-999.0,-999.0,-999.0,-999.0,3.71
1990,4,10,3.36,7.2,0.35,333.8,69.3,-999.0,-999.0,-999.0,-999.0,4.84
1990,4,11,3.19,7.29,0.33,331.4,65.1,-999.0,-999.0,-999.0,-999.0,5.16
1990,4,12,4.02,7.28,0.41,342.8,81.0,-999.0,-999.0,-999.0,-999.0,5.94
1990,4,13,5.41,6.92,0.55,315.5,106.2,-999.0,-999.0,-999.0,-999.0,2.66
1990,4,14,6.07,7.23,0.62,324.2,118.1,-999.0,-999.0,-999.0,-999.0,2.52
1990,4,15,6.57,7.47,0.66,320.7,127.7,-999.0,-999.0,-999.0,-999.0,3.09
1990,4,16,6.22,7.31,0.62,311.0,121.5,-999.0,-999.0,-999.0,-999.0,4.24
1990,4,17,5.25,7.2,0.52,306.4,104.5,-999.0,-999.0,-999.0,-999.0,2.75
1990,4,18,4.51,7.08,0.45,316.4,90.1,-999.0,-999.0,-999.0,-999.0,2.62
1990,4,19,4.1,6.56,0.41,315.3,83.3,-999.0,-999.0,-999.0,-999.0,3.48
1990,4,20,4.17,7.05,0.41,330.4,83.9,-999.0,-999.0,-999.0,-999.0,3.26
1990,4,21,5.34,7.6,0.52,329.6,105.5,-999.0,-999.0,-999.0,-999.0,1.33
1990,4,22,4.07,6.88,0.4,353.1,83.8,-999.0,-999.0,-999.0,-999.0,2.82
1990,4,23,4.46,7.56,0.44,308.2,88.7,-999.0,-999.0,-999.0,-999.0,1.6
1990,4,24,3.0,6.85,0.29,344.7,62.4,-999.0,-999.0,-999.0,-999.0,2.02
