YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,WS2M
1990,8,14,6.16,6.03,0.59,395.7,125.5,-999.0,-999.0,-999.0,-999.0,1.58
1990,8,15,5.25,6.08,0.51,405.8,107.3,-999.0,-999.0,-999.0,-999.0,1.36
1990,8,16,6.27,6.28,0.6,410.1,126.3,-999.0,-999.0,-999.0,-999.0,1.02
1990,8,17,5.58,5.83,0.54,418.3,114.1,-999.0,-999.0,-999.0,-999.0,3.43
1990,8,18,6.08,6.07,0.59,387.0,122.7,-999.0,-999.0,-999.0,-999.0,2.12
1990,8,19,6.05,6.17,0.59,386.4,121.8,-999.0,-999.0,-999.0,-999.0,1.63
1990,8,20,6.17,6.16,0.6,374.7,122.6,-999.0,-999.0,-999.0,-999.0,2.38
1990,8,21,6.15,6.14,0.6,357.1,120.3,-999.0,-999.0,-999.0,-999.0,1.5
1990,8,22,4.77,5.36,0.47,420.1,99.4,-999.0,-999.0,-999.0,-999.0,1.98
1990,8,23,5.85,5.82,0.58,392.3,118.4,-999.0,-999.0,-999.0,-999.0,3.45
1990,8,24,5.95,5.88,0.59,361.3,117.9,-999.0,-999.0,-999.0,-999.0,2.71
1990,8,25,6.08,5.88,0.61,370.3,121.7,-999.0,-999.0,-999.0,-999.0,1.34
1990,8,26,5.69,5.66,0.57,391.4,115.2,-999.0,-999.0,-999.0,-999.0,1.41
1990,8,27,5.42,5.62,0.55,402.0,110.3,-999.0,-999.0,-999.0,-999.0,2.88
1990,8,28,5.35,5.47,0.54,403.1,110.5,-999.0,-999.0,-999.0,-999.0,1.96
1990,8,29,5.66,5.61,0.58,381.9,115.8,-999.0,-999.0,-999.0,-999.0,1.91
1990,8,30,5.68,5.71,0.58,386.0,115.6,-999.0,-999.0,-999.0,-999.0,2.0
1990,8,31,5.47,5.45,0.56,395.2,111.8,-999.0,-999.0,-999.0,-999.0,1.97
1990,9,1,5.43,5.44,0.56,404.6,111.2,-999.0,-999.0,-999.0,-999.0,2.33
1990,9,2,5.13,5.46,0.53,430.6,106.2,-999.0,-999.0,-999.0,-999.0,2.73
1990,9,3,4.92,5.47,0.52,434.6,102.3,-999.0,-999.0,-999.0,-999.0,2.51
1990,9,4,5.33,5.2,0.56,389.6,108.6,-999.0,-999.0,-999.0,-999.0,2.64
1990,9,5,5.29,5.1,0.55,405.9,108.5,-999.0,-999.0,-999.0,-999.0,1.73
1990,9,6,5.37,5.37,0.57,389.9,108.9,-999.0,-999.0,-999.0,-999.0,2.16
1990,9,7,5.4,5.41,0.58,394.0,110.2,-999.0,-999.0,-999.0,-999.0,1.56
1990,9,8,4.11,5.59,0.44,421.3,86.6,-999.0,-999.0,-999.0,-999.0,2.05
1990,9,9,5.13,4.95,0.55,397.7,105.2,-999.0,-999.0,-999.0,-999.0,3.64
1990,9,10,5.32,5.37,0.58,393.0,107.8,-999.0,-999.0,-999.0,-999.0,2.11
1990,9,11,5.15,5.15,0.56,400.3,105.1,-999.0,-999.0,-999.0,-999.0,2.18
1990,9,12,4.84,4.99,0.53,409.0,100.3,-999.0,-999.0,-999.0,-999.0,3.29
1990,9,13,4.95,4.96,0.55,402.3,102.3,-999.0,-999.0,-999.0,-999.0,2.4
1990,9,14,4.84,4.97,0.54,407.7,99.2,-999.0,-999.0,-999.0,-999.0,1.41
1990,9,15,4.98,5.11,0.55,398.7,101.5,-999.0,-999.0,-999.0,-999.0,1.62
1990,9,16,4.99,5.06,0.56,405.1,102.2,-999.0,-999.0,-999.0,-999.0,2.27
1990,9,17,4.15,4.71,0.47,404.2,84.6,-999.0,-999.0,-999.0,-999.0,2.05
1990,9,18,4.8,5.09,0.55,404.5,98.4,-999.0,-999.0,-999.0,-999.0,2.71
