ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,WS2M,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_RANGE,WD10M,WS50M,WS50M_RANGE,WD50M,Date
8.23,8.28,0.74,386.98,156.84,157.53,20.57,0.55,2.82,2.38,30.5,12.28,21.39,33.8,17.54,39.87,22.33,9.58,38.75,0.0,96.97,3.16,2.46,80.19,4.25,4.84,75.69,2009-07-22
8.18,8.22,0.73,380.5,154.43,154.8,20.06,0.53,2.77,1.95,31.07,8.24,19.65,33.79,18.27,40.74,22.47,7.26,29.62,0.0,96.94,2.66,3.84,89.31,3.4,5.45,84.62,2009-07-23
8.16,8.19,0.73,372.74,152.24,152.5,19.61,0.51,2.62,1.95,32.35,4.98,18.66,34.05,16.67,40.95,24.28,5.74,20.94,0.0,97.06,2.65,3.7,93.25,3.41,4.19,90.81,2009-07-24
8.07,8.11,0.73,383.66,150.5,150.98,19.31,0.49,2.54,1.43,34.82,4.07,19.44,35.73,14.37,42.49,28.13,5.25,15.88,0.0,97.06,1.93,2.33,173.75,2.3,3.84,144.56,2009-07-25
7.51,8.06,0.68,390.3,141.55,150.88,18.3,0.48,2.46,2.48,33.38,8.52,20.95,35.7,16.3,41.37,25.08,7.26,23.88,0.0,97.03,3.34,4.62,130.69,4.31,7.02,133.88,2009-07-26
7.83,8.04,0.71,388.34,148.48,151.89,19.3,0.49,2.53,2.7,32.4,10.09,21.25,35.3,17.27,41.15,23.88,8.12,29.12,0.0,96.88,3.56,6.85,133.62,4.76,7.7,138.0,2009-07-27
7.46,7.89,0.68,398.9,141.77,149.16,18.27,0.48,2.44,1.87,31.94,12.87,22.41,35.54,18.81,41.48,22.67,9.83,37.62,0.02,96.89,2.42,3.09,125.19,3.05,6.35,127.88,2009-07-28
7.78,7.93,0.71,395.87,147.46,149.98,19.08,0.49,2.52,1.77,34.33,9.4,21.87,36.73,15.44,42.69,27.24,7.63,24.06,0.0,96.85,2.34,3.98,161.88,3.38,6.96,169.31,2009-07-29
8.1,8.13,0.74,382.99,151.79,152.14,19.72,0.51,2.6,3.28,32.3,7.63,19.96,34.65,17.33,41.31,23.98,7.02,26.12,0.0,96.87,4.37,4.9,43.56,6.3,5.66,41.06,2009-07-30
8.01,8.04,0.73,380.87,151.49,151.8,19.73,0.51,2.6,2.83,30.07,10.44,20.26,33.12,16.05,38.48,22.43,8.42,34.62,0.0,96.89,3.68,3.64,71.12,4.98,4.38,68.12,2009-07-31
7.79,7.89,0.72,380.48,147.63,149.08,19.12,0.48,2.44,2.04,29.44,11.78,20.62,32.99,14.8,36.77,21.98,9.16,38.75,0.0,96.82,2.69,1.71,117.44,3.67,3.54,116.69,2009-08-01
7.61,7.69,0.7,381.47,143.31,144.35,18.24,0.46,2.34,1.8,30.4,10.0,20.19,33.51,15.95,38.15,22.21,8.06,32.62,0.0,96.71,2.43,3.65,168.62,3.22,5.31,172.38,2009-08-02
7.92,7.95,0.73,368.79,146.48,146.82,18.77,0.48,2.45,1.88,31.78,7.29,19.53,33.58,14.79,39.12,24.33,6.65,23.81,0.0,96.68,2.47,3.75,182.56,3.04,3.53,182.75,2009-08-03
7.75,7.79,0.72,375.5,144.16,144.64,18.38,0.47,2.41,3.33,32.71,6.97,19.83,33.63,14.09,40.4,26.31,6.59,22.62,0.0,96.6,4.3,8.41,155.69,5.3,10.53,158.75,2009-08-04
8.03,8.06,0.75,368.4,151.0,151.41,19.77,0.51,2.59,3.05,29.76,11.12,20.44,33.07,14.57,37.05,22.47,8.61,34.44,0.0,96.7,3.94,3.89,96.56,5.09,6.3,96.44,2009-08-05
7.93,7.98,0.74,380.19,150.09,150.83,19.61,0.51,2.59,2.12,29.31,8.4,18.86,32.76,17.74,38.38,20.64,7.45,32.88,0.0,96.75,2.84,4.31,67.25,4.0,5.98,59.12,2009-08-06
7.67,7.82,0.72,383.51,146.52,148.95,19.12,0.5,2.56,1.53,30.55,12.5,21.53,33.94,17.41,39.15,21.74,9.77,40.62,0.0,96.63,1.98,4.76,194.94,2.59,6.41,201.56,2009-08-07
7.54,7.75,0.71,378.38,142.12,145.61,18.35,0.47,2.41,2.6,30.32,12.76,21.54,33.42,14.92,37.73,22.8,9.77,38.81,0.0,96.58,3.38,2.23,132.12,4.29,2.2,134.38,2009-08-08
7.41,7.54,0.7,382.09,139.8,142.13,17.89,0.47,2.41,2.95,30.15,14.57,22.36,33.32,15.84,38.27,22.43,10.93,43.88,0.01,96.59,3.76,2.22,104.75,4.84,5.34,105.75,2009-08-09
7.05,7.4,0.66,394.64,134.01,140.06,17.09,0.45,2.29,2.55,32.44,13.3,22.87,35.21,13.58,39.19,25.61,10.01,34.19,0.34,96.83,3.4,2.97,92.88,4.75,4.27,92.5,2009-08-10
7.17,7.4,0.68,400.81,136.52,140.49,17.45,0.46,2.36,2.31,32.26,13.01,22.64,35.12,13.54,38.78,25.24,9.7,33.31,0.0,96.98,3.12,3.07,74.62,4.37,4.02,74.44,2009-08-11
6.56,7.28,0.62,407.43,125.66,138.32,16.06,0.42,2.16,2.3,32.23,12.53,22.38,34.9,12.59,39.23,26.65,9.46,31.81,0.59,96.85,3.02,7.6,80.44,3.89,8.75,81.19,2009-08-12
6.19,7.17,0.59,413.44,119.38,136.94,14.88,0.38,1.88,3.09,31.43,13.47,22.44,33.76,14.04,38.75,24.72,10.19,37.75,0.0,96.65,4.05,3.12,124.44,5.23,4.05,126.56,2009-08-13
6.16,7.4,0.59,410.51,117.42,139.18,14.91,0.39,1.99,2.86,31.54,13.27,22.4,33.95,17.92,40.87,22.94,10.25,39.69,0.04,96.53,3.74,5.34,137.62,4.91,7.45,141.0,2009-08-14
6.75,7.18,0.65,411.13,128.37,135.87,16.2,0.41,2.12,3.55,32.12,15.34,23.73,33.95,14.66,39.78,25.12,11.6,41.44,0.05,96.69,4.61,7.0,122.12,5.65,7.62,123.81,2009-08-15
6.52,7.12,0.63,421.16,125.22,136.0,15.96,0.43,2.23,2.71,32.65,13.44,23.04,34.68,16.74,41.42,24.68,10.56,38.44,0.28,96.55,3.51,6.12,141.25,4.38,7.13,144.56,2009-08-16
7.03,7.28,0.68,403.84,135.72,140.25,17.57,0.47,2.43,4.72,29.44,15.8,22.62,31.92,11.1,35.12,24.03,11.78,46.62,0.34,96.62,5.96,4.2,63.5,7.1,3.07,62.81,2009-08-17
7.44,7.47,0.73,387.78,141.28,142.05,18.3,0.47,2.39,3.62,28.64,13.65,21.15,31.49,11.82,34.8,22.98,10.25,42.81,0.02,96.9,4.6,3.38,69.5,6.02,2.85,68.19,2009-08-18
7.4,7.55,0.73,384.1,140.09,142.96,18.31,0.48,2.47,2.04,28.51,10.58,19.55,31.76,14.27,35.37,21.1,8.42,37.0,0.0,97.03,2.7,3.14,101.62,3.84,5.78,99.19,2009-08-19
4.93,7.17,0.48,402.91,97.28,138.37,12.63,0.33,1.66,1.55,28.07,11.98,20.03,30.83,11.42,33.3,21.87,9.16,39.81,0.17,97.02,2.08,3.52,167.5,2.65,3.75,168.69,2009-08-20
7.01,7.17,0.69,377.34,133.52,136.58,17.15,0.44,2.25,2.18,27.97,12.94,20.46,30.94,13.16,34.17,21.01,9.7,42.94,0.36,96.99,2.91,3.07,91.81,3.78,4.18,89.75,2009-08-21
6.97,7.25,0.69,386.7,132.23,137.74,17.03,0.43,2.2,1.9,28.27,11.43,19.85,31.55,13.23,35.0,21.76,8.85,38.5,0.0,96.91,2.62,2.51,61.75,3.88,4.84,58.81,2009-08-22
7.35,7.35,0.73,383.44,139.9,140.3,18.21,0.47,2.41,1.09,28.48,10.67,19.58,32.2,15.05,36.01,20.96,8.48,37.81,0.0,96.73,1.73,2.72,139.56,2.88,5.0,153.0,2009-08-23
7.15,7.17,0.71,378.56,135.36,136.15,17.39,0.44,2.24,2.89,29.38,9.13,19.26,30.93,13.37,36.29,22.93,7.51,29.69,0.0,96.49,3.87,5.91,216.62,5.17,5.98,217.88,2009-08-24
7.08,7.11,0.71,374.8,131.98,132.85,16.78,0.41,2.05,3.65,30.63,7.05,18.84,31.58,15.03,38.08,23.05,6.53,24.62,0.0,96.4,5.0,7.13,231.12,6.76,7.34,231.12,2009-08-25
6.2,6.94,0.62,391.2,116.77,129.84,14.77,0.36,1.82,2.82,31.72,6.93,19.33,32.51,13.89,39.08,25.2,6.65,23.62,0.07,96.66,3.71,5.01,202.25,5.02,5.38,201.56,2009-08-26
4.64,6.81,0.47,408.25,89.75,128.02,11.41,0.29,1.45,4.15,28.39,15.04,21.71,30.21,10.97,34.92,23.95,11.11,46.94,0.57,96.89,5.3,4.42,46.94,6.52,5.62,48.44,2009-08-27
3.89,6.76,0.4,415.32,76.84,127.73,9.69,0.24,1.23,3.42,25.5,15.46,20.48,26.43,5.45,28.27,22.82,11.41,54.69,1.12,96.69,4.41,7.02,90.31,5.52,6.93,91.62,2009-08-28
5.22,6.67,0.53,395.7,100.49,127.12,12.73,0.31,1.58,4.44,26.26,14.21,20.23,27.74,9.91,31.4,21.5,10.5,49.12,0.1,96.65,5.68,3.62,53.44,7.17,4.2,53.19,2009-08-29
6.94,6.94,0.71,376.48,132.07,132.46,16.95,0.4,1.99,4.3,26.93,14.08,20.51,29.23,12.48,33.4,20.92,10.56,49.44,0.01,96.79,5.49,3.91,64.88,6.93,5.55,64.38,2009-08-30
6.79,6.87,0.7,387.04,128.62,130.45,16.42,0.39,1.98,4.83,26.39,14.93,20.66,28.54,13.11,33.58,20.47,11.11,53.5,0.0,96.9,6.12,2.25,77.5,7.37,2.61,77.75,2009-08-31
6.3,6.29,0.66,389.52,118.55,118.93,14.56,0.34,1.7,4.48,27.59,17.07,22.33,29.59,14.45,35.51,21.06,12.7,57.56,0.04,96.88,5.72,2.92,77.38,7.15,1.58,78.06,2009-09-01
6.48,6.61,0.67,383.33,121.22,123.87,15.14,0.36,1.84,2.02,29.63,13.75,21.69,31.9,16.12,37.94,21.82,10.56,44.94,0.0,96.73,2.75,3.23,118.25,3.81,5.84,119.88,2009-09-02
5.6,6.66,0.59,401.75,106.14,125.59,13.53,0.34,1.7,1.51,31.58,14.06,22.82,33.33,13.85,38.98,25.13,10.56,38.5,0.17,96.61,2.0,2.02,156.25,2.5,3.77,159.44,2009-09-03
6.43,6.53,0.68,400.27,121.53,123.77,15.31,0.37,1.84,1.78,31.7,12.94,22.33,33.4,13.34,38.71,25.37,9.83,34.94,0.04,96.66,2.32,2.9,149.38,2.8,2.98,151.69,2009-09-04
6.41,6.55,0.68,394.6,120.55,123.38,15.16,0.37,1.85,3.14,30.63,16.2,23.42,32.85,14.84,38.29,23.44,12.02,45.5,0.33,96.73,4.13,3.74,95.25,5.19,4.58,96.12,2009-09-05
5.86,6.5,0.62,400.28,111.98,123.74,14.19,0.34,1.74,3.78,28.67,16.63,22.65,31.24,10.99,34.36,23.37,12.27,50.31,1.1,96.84,4.76,2.55,84.62,5.69,4.32,83.88,2009-09-06
5.6,6.57,0.6,399.46,108.44,126.45,14.16,0.35,1.8,3.23,27.1,13.71,20.4,29.47,10.46,32.5,22.04,10.13,44.81,0.05,96.86,4.09,4.3,84.75,4.99,5.36,82.69,2009-09-07
3.75,6.55,0.41,398.89,75.12,126.62,9.98,0.26,1.31,3.01,24.87,11.42,18.14,27.3,11.56,30.62,19.05,8.73,44.19,0.24,96.84,3.79,5.53,96.56,4.53,6.15,94.75,2009-09-08
5.83,6.4,0.63,380.63,110.67,121.35,14.08,0.34,1.7,2.34,22.94,14.41,18.68,24.61,6.98,26.44,19.45,10.62,59.44,3.89,96.78,3.04,2.58,73.06,3.9,3.52,72.19,2009-09-09
6.18,6.53,0.67,368.07,116.57,123.31,14.91,0.33,1.66,2.86,23.3,10.19,16.75,25.32,12.88,29.71,16.83,8.06,46.62,0.07,96.96,3.7,5.71,117.31,5.16,5.98,132.25,2009-09-10
6.09,6.61,0.66,358.09,114.98,124.49,14.84,0.34,1.74,2.39,23.01,11.75,17.38,25.36,12.3,29.37,17.07,8.97,51.81,0.0,96.85,3.09,4.53,113.56,4.28,5.55,128.06,2009-09-11
2.18,6.33,0.24,389.3,45.46,121.24,6.26,0.16,0.79,3.03,20.84,14.29,17.57,21.98,4.44,22.51,18.08,10.56,66.56,5.31,96.57,3.81,3.78,102.44,4.62,4.6,103.62,2009-09-12
4.16,6.16,0.46,392.44,80.61,116.78,10.53,0.26,1.32,3.8,20.15,14.15,17.15,21.8,6.75,23.87,17.12,10.5,69.75,1.03,96.54,4.85,5.32,51.12,5.69,4.45,51.5,2009-09-13
5.42,6.16,0.6,370.9,102.83,116.56,12.95,0.29,1.46,1.99,22.6,12.63,17.62,24.01,9.75,27.55,17.8,9.46,54.38,1.15,96.63,2.65,4.37,159.19,3.41,4.45,160.38,2009-09-14
4.89,5.96,0.55,391.77,94.12,113.52,11.88,0.27,1.39,2.99,25.23,12.46,18.85,25.62,14.48,32.13,17.65,9.4,48.38,0.24,96.36,4.18,6.8,142.19,5.77,7.68,143.44,2009-09-15
5.62,5.61,0.63,371.13,104.03,104.67,12.52,0.28,1.41,3.3,25.94,11.03,18.49,26.7,12.0,32.01,20.01,8.61,40.81,0.02,96.09,4.51,6.27,250.62,6.21,6.52,250.88,2009-09-16
6.45,6.43,0.73,349.56,120.51,120.95,15.44,0.36,1.81,2.95,23.6,13.84,18.72,25.76,13.02,30.51,17.48,10.31,58.69,0.0,96.66,3.89,3.12,83.44,5.38,5.88,83.5,2009-09-17
6.16,6.14,0.7,364.34,115.71,116.22,14.6,0.34,1.74,4.01,24.97,16.35,20.65,26.38,13.44,32.57,19.12,12.21,65.12,0.12,96.7,5.2,4.39,96.5,6.87,3.95,97.5,2009-09-18
3.85,6.01,0.45,382.5,74.95,114.39,9.71,0.25,1.26,4.51,23.43,14.85,19.14,25.09,10.09,29.23,19.15,10.99,60.88,2.44,96.79,5.77,6.34,58.75,7.05,7.87,73.06,2009-09-19
5.11,6.29,0.59,355.24,97.09,118.74,12.7,0.28,1.43,3.0,21.15,11.51,16.33,22.58,10.82,26.98,16.15,8.79,56.81,0.13,96.99,3.95,5.26,122.69,5.2,6.44,123.0,2009-09-20
3.97,5.8,0.46,369.2,75.98,108.45,9.8,0.22,1.12,2.06,20.57,12.65,16.62,21.75,7.23,24.33,17.1,9.46,61.81,4.41,96.88,2.73,3.56,134.62,3.85,5.09,136.38,2009-09-21
5.9,6.11,0.7,352.72,110.95,115.22,14.23,0.31,1.55,3.85,19.89,15.12,17.51,21.44,9.54,24.6,15.06,11.11,75.75,8.85,96.95,4.95,4.33,74.56,6.34,3.49,75.0,2009-09-22
3.28,5.51,0.39,383.53,64.6,104.88,8.15,0.18,0.9,4.3,20.55,17.15,18.85,21.0,9.6,25.08,15.48,12.82,81.44,26.3,96.59,5.63,7.88,154.06,7.28,9.53,154.5,2009-09-23
4.65,5.93,0.55,357.48,89.8,113.02,11.66,0.24,1.23,3.66,19.14,11.06,15.1,19.88,11.59,25.02,13.43,8.54,61.56,0.38,96.55,4.93,5.52,287.62,6.87,4.39,288.12,2009-09-24
4.4,5.82,0.52,372.74,84.98,111.2,11.06,0.24,1.2,2.86,20.76,13.07,16.91,21.92,11.38,26.83,15.44,9.77,64.12,0.39,96.6,3.84,4.16,157.0,5.74,4.03,186.75,2009-09-25
5.4,5.87,0.65,354.5,101.16,110.09,12.84,0.27,1.36,2.64,21.64,12.12,16.87,22.63,12.02,27.9,15.88,9.16,58.56,0.01,96.91,3.52,5.26,240.12,4.99,6.06,240.62,2009-09-26
5.64,5.73,0.69,348.34,106.23,108.59,13.34,0.29,1.43,1.41,21.99,12.94,17.46,23.67,12.48,28.2,15.72,9.64,59.0,0.01,97.02,2.08,2.31,120.44,2.87,4.22,120.19,2009-09-27
5.12,5.65,0.62,358.72,97.53,107.62,12.29,0.27,1.38,3.81,21.13,14.62,17.87,21.91,11.13,27.42,16.28,10.8,68.75,0.11,96.94,5.07,5.92,86.69,6.54,6.99,87.38,2009-09-28
5.45,5.5,0.67,358.78,102.62,104.05,12.73,0.28,1.41,5.47,22.51,17.42,19.97,23.59,10.51,28.67,18.16,12.88,75.38,0.4,96.71,7.03,4.43,76.62,8.57,3.77,77.56,2009-09-29
4.39,5.43,0.55,366.52,83.78,103.07,10.52,0.23,1.19,1.8,22.65,17.15,19.9,23.56,9.27,27.74,18.47,12.7,73.5,0.45,96.85,2.46,2.79,117.75,3.57,4.8,118.69,2009-09-30
5.18,5.28,0.65,363.38,97.45,99.83,12.01,0.25,1.23,3.39,23.27,14.83,19.05,24.28,11.42,30.38,18.96,11.23,65.62,1.01,96.48,4.47,4.07,208.19,6.12,6.36,209.25,2009-10-01
5.11,5.55,0.64,357.4,97.02,105.48,12.3,0.25,1.27,2.89,21.66,12.45,17.06,23.23,11.16,27.48,16.3,9.34,58.5,0.08,96.63,3.77,2.62,242.75,5.25,4.01,243.38,2009-10-02
4.96,5.49,0.63,363.53,94.16,104.23,11.92,0.24,1.21,2.2,21.58,10.86,16.22,22.98,10.02,26.87,16.83,8.42,52.81,0.17,96.87,2.9,4.19,149.31,3.76,5.77,136.06,2009-10-03
5.48,5.55,0.7,341.16,102.13,104.2,12.78,0.26,1.26,1.53,21.09,10.98,16.04,22.45,12.36,27.4,15.04,8.48,55.06,0.02,97.06,2.24,2.41,159.31,3.11,3.98,162.44,2009-10-04
5.52,5.55,0.71,333.73,102.39,103.74,12.83,0.27,1.33,1.95,21.54,9.82,15.68,22.08,12.39,28.16,15.77,7.81,49.75,0.0,97.29,2.7,4.09,166.19,3.59,5.99,181.88,2009-10-05
5.53,5.49,0.72,334.35,102.5,102.69,12.8,0.27,1.38,1.7,22.94,7.76,15.35,22.49,13.39,30.27,16.89,6.77,39.56,0.0,97.35,2.37,3.48,253.06,3.04,4.84,254.44,2009-10-06
5.54,5.49,0.73,332.48,102.64,102.8,12.85,0.28,1.41,1.33,22.33,10.19,16.26,22.53,13.92,29.56,15.63,8.06,49.62,0.0,97.3,1.88,1.52,138.25,2.41,2.42,140.06,2009-10-07
5.52,5.48,0.73,336.95,102.52,102.7,12.87,0.28,1.41,1.55,22.22,11.16,16.69,22.05,12.37,29.19,16.83,8.61,52.0,0.0,97.02,2.05,3.66,190.81,2.54,4.86,193.88,2009-10-08
5.44,5.4,0.73,346.67,101.6,101.92,12.77,0.27,1.36,1.36,22.33,10.96,16.65,22.63,12.95,29.58,16.64,8.48,51.25,0.0,96.9,1.92,2.67,84.06,2.57,4.64,82.25,2009-10-09
5.28,5.25,0.71,352.39,99.05,99.38,12.35,0.26,1.27,1.42,21.9,12.8,17.35,23.15,13.28,28.99,15.7,9.58,59.94,0.13,96.82,2.13,1.91,109.44,2.93,3.35,107.19,2009-10-10
2.68,5.03,0.36,370.37,53.35,96.55,7.09,0.16,0.8,2.16,19.02,13.4,16.21,18.93,6.66,21.65,14.99,9.95,70.38,7.4,96.74,3.03,4.77,36.94,4.4,6.13,35.69,2009-10-11
5.13,5.36,0.7,327.16,95.49,100.43,12.06,0.23,1.17,2.32,19.1,10.33,14.72,19.94,12.49,25.57,13.07,8.18,62.0,0.01,96.74,3.3,4.06,187.44,4.95,4.49,187.44,2009-10-12
4.05,5.3,0.55,339.94,76.8,100.04,9.92,0.2,1.02,2.66,19.88,11.16,15.52,20.84,11.02,25.95,14.93,8.61,60.62,0.0,96.76,3.59,4.09,178.62,5.2,4.88,178.94,2009-10-13
5.09,5.32,0.7,315.68,93.51,98.37,11.79,0.23,1.13,2.69,17.74,7.52,12.63,19.04,12.82,24.72,11.89,6.71,53.75,0.0,96.65,3.56,2.51,210.19,4.95,2.65,195.75,2009-10-14
4.41,5.22,0.62,311.16,81.4,96.58,10.25,0.2,0.98,2.78,17.53,6.37,11.95,18.19,13.76,25.01,11.25,6.29,52.44,0.0,96.43,3.85,2.84,272.12,5.71,3.38,272.19,2009-10-15
4.47,5.14,0.63,317.21,82.23,94.89,10.34,0.2,1.02,3.77,15.48,5.12,10.3,16.4,11.18,22.33,11.15,5.8,54.69,0.01,96.72,4.95,3.2,148.5,6.79,3.69,148.06,2009-10-16
4.94,5.2,0.7,295.52,90.17,95.8,11.29,0.21,1.04,2.45,14.62,5.81,10.21,15.69,13.45,21.89,8.44,5.98,60.19,0.0,96.75,3.48,1.82,264.94,5.16,2.65,265.56,2009-10-17
4.54,5.08,0.65,308.36,83.59,93.8,10.46,0.2,0.99,2.63,15.49,6.39,10.94,16.42,12.91,22.05,9.14,6.29,59.38,0.1,96.51,3.73,4.28,259.38,5.3,5.91,260.0,2009-10-18
4.73,5.07,0.68,302.55,86.98,93.84,10.98,0.2,1.02,2.26,14.48,4.52,9.5,15.52,11.73,20.86,9.12,5.43,53.88,0.15,96.64,3.09,4.63,84.06,4.29,5.94,99.38,2009-10-19
4.84,4.83,0.7,302.67,87.32,88.09,10.65,0.2,0.95,1.95,16.38,6.94,11.66,16.69,15.12,24.37,9.26,6.53,59.31,0.0,96.55,2.93,2.59,112.12,4.18,3.07,113.38,2009-10-20
2.79,4.61,0.41,356.26,53.23,85.93,6.86,0.13,0.66,1.77,20.01,8.08,14.05,19.02,16.07,28.88,12.81,7.08,52.56,0.06,96.35,2.63,5.2,149.19,3.69,5.59,150.56,2009-10-21
3.87,4.22,0.57,352.91,71.89,79.05,8.71,0.15,0.75,2.73,20.9,8.13,14.51,19.84,9.86,26.83,16.98,7.08,45.31,0.02,96.11,3.71,6.66,214.75,5.46,10.02,214.5,2009-10-22
4.66,4.84,0.7,316.66,85.45,89.38,10.6,0.2,1.03,3.88,18.06,6.89,12.48,18.32,13.12,25.12,12.0,6.53,51.81,0.0,96.44,5.34,5.28,314.56,8.03,3.86,315.12,2009-10-23
4.29,4.73,0.65,326.48,80.43,89.48,10.1,0.2,1.02,3.89,16.87,9.8,13.33,17.16,14.57,25.15,10.58,7.81,66.06,0.01,96.57,5.3,7.16,328.81,7.78,7.56,329.81,2009-10-24
3.95,4.66,0.6,335.51,73.75,87.28,9.26,0.18,0.91,4.45,17.28,8.23,12.76,17.58,12.02,24.55,12.53,7.14,59.88,0.01,96.41,6.0,6.08,153.25,8.78,4.67,153.0,2009-10-25
3.64,4.68,0.55,321.62,68.41,87.63,8.82,0.17,0.88,2.27,15.4,8.32,11.86,15.28,10.4,20.84,10.44,7.14,66.56,0.0,96.7,3.27,4.74,26.25,5.11,6.01,26.12,2009-10-26
4.25,4.62,0.66,317.77,78.28,85.8,9.76,0.18,0.89,1.7,16.03,9.09,12.56,16.78,13.16,22.85,9.69,7.45,67.31,0.0,96.93,2.51,3.53,119.06,3.83,5.76,146.75,2009-10-27
4.6,4.58,0.72,309.68,84.88,85.54,10.44,0.19,0.95,1.15,16.51,8.74,12.62,17.13,12.46,22.96,10.51,7.26,63.25,0.0,97.12,1.8,1.9,126.44,2.49,3.71,130.62,2009-10-28
4.7,4.68,0.74,299.49,85.46,86.05,10.52,0.2,0.96,1.47,17.26,5.74,11.5,16.19,13.78,25.04,11.26,5.98,50.75,0.0,97.06,2.02,3.55,246.31,2.6,4.57,248.25,2009-10-29
4.6,4.56,0.73,296.48,82.83,83.27,10.12,0.19,0.93,1.35,16.58,5.01,10.8,16.55,14.45,24.41,9.97,5.62,49.81,0.0,97.1,2.22,3.44,108.0,3.34,6.57,111.0,2009-10-30
4.43,4.41,0.71,300.95,80.4,81.03,9.77,0.18,0.88,1.98,16.26,8.02,12.14,16.83,15.74,25.16,9.42,6.96,64.44,0.0,97.28,2.94,2.75,97.75,4.8,4.03,97.81,2009-10-31
3.56,4.19,0.58,317.38,65.43,77.23,8.1,0.16,0.76,1.58,15.96,9.09,12.52,17.18,10.47,21.62,11.14,7.45,66.5,0.0,97.21,2.45,1.98,69.81,3.75,3.45,68.0,2009-11-01
4.34,4.31,0.71,305.12,80.59,81.02,9.86,0.18,0.89,3.23,15.43,7.69,11.56,15.71,12.21,21.76,9.55,6.84,63.56,0.0,96.77,4.48,6.48,246.31,6.27,6.41,246.75,2009-11-02
3.72,4.27,0.61,321.23,69.95,80.8,8.77,0.16,0.82,2.2,17.16,6.78,11.98,17.42,12.55,24.94,12.4,6.47,52.12,0.02,96.18,3.34,2.48,212.12,5.13,4.29,226.75,2009-11-03
4.41,4.36,0.73,307.53,81.49,81.83,9.98,0.17,0.86,2.2,17.12,7.07,12.09,16.64,12.45,24.62,12.16,6.53,54.06,0.0,96.13,3.13,7.09,265.88,4.32,8.13,270.0,2009-11-04
3.94,4.22,0.66,336.9,73.3,79.34,9.15,0.17,0.87,2.04,17.59,7.05,12.33,17.37,9.38,23.47,14.09,6.53,50.88,0.01,96.01,3.09,2.91,188.31,4.2,2.41,188.69,2009-11-05
2.45,4.34,0.41,324.33,45.85,79.2,5.98,0.1,0.51,2.09,13.47,5.11,9.29,12.64,6.83,17.12,10.3,5.86,59.31,0.6,95.99,2.99,5.72,289.12,4.25,6.38,290.19,2009-11-06
4.39,4.35,0.75,279.15,78.92,79.35,9.59,0.14,0.7,3.5,12.08,2.55,7.31,12.94,11.23,18.52,7.3,4.76,55.62,0.0,96.48,4.69,4.05,297.38,6.76,5.65,298.38,2009-11-07
3.26,4.09,0.55,300.64,59.69,74.98,7.55,0.12,0.63,2.97,12.42,2.08,7.26,12.67,13.06,20.02,6.96,4.64,51.31,0.0,96.03,4.29,4.67,286.06,6.48,4.62,286.19,2009-11-08
3.68,4.02,0.63,274.84,66.11,73.05,8.07,0.12,0.58,4.54,10.34,1.63,5.99,10.37,9.75,15.95,6.2,4.52,56.5,0.03,95.79,6.26,9.22,274.75,8.86,8.62,275.25,2009-11-09
3.8,4.06,0.66,275.48,67.98,73.42,8.26,0.12,0.6,2.8,9.98,2.29,6.13,10.05,12.88,17.51,4.64,4.7,63.25,0.01,96.34,4.12,4.76,301.5,6.05,4.77,302.12,2009-11-10
3.94,4.08,0.7,290.96,72.31,75.81,8.84,0.13,0.66,2.48,11.68,2.01,6.84,11.67,14.62,19.76,5.13,4.58,54.56,0.0,96.55,3.73,4.19,280.19,5.48,3.78,281.19,2009-11-11
4.1,4.06,0.73,290.87,75.52,75.81,9.15,0.14,0.7,2.18,13.26,5.08,9.17,13.19,12.41,20.64,8.23,5.74,61.62,0.0,96.96,3.38,3.99,252.0,4.95,5.84,253.25,2009-11-12
4.14,4.1,0.74,282.93,74.6,74.94,8.97,0.13,0.66,2.27,13.65,1.08,7.37,12.92,12.72,21.58,8.87,4.21,44.0,0.0,97.32,3.55,2.73,268.88,5.06,2.9,269.56,2009-11-13
4.12,4.11,0.74,278.09,72.76,73.53,8.72,0.12,0.63,2.5,14.26,0.44,7.35,12.66,12.39,21.73,9.33,4.03,40.25,0.0,97.52,3.64,4.03,270.5,5.27,5.05,271.19,2009-11-14
4.01,4.02,0.73,284.27,71.96,72.99,8.66,0.13,0.66,2.38,15.1,0.52,7.81,14.21,16.05,25.01,8.96,4.09,39.75,0.0,97.47,3.83,1.65,280.12,5.95,3.49,281.25,2009-11-15
4.04,4.0,0.74,275.1,71.73,72.0,8.59,0.13,0.66,3.13,14.73,-0.67,7.03,13.86,13.86,23.63,9.76,3.72,37.12,0.0,97.42,4.8,3.66,282.38,7.4,3.33,283.25,2009-11-16
4.09,4.06,0.76,267.24,71.74,72.13,8.59,0.14,0.7,2.73,14.34,-1.13,6.61,12.88,14.83,23.44,8.61,3.6,36.0,0.0,97.44,4.27,4.14,280.12,6.23,3.94,280.88,2009-11-17
