YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,WS2M
1990,6,15,4.88,6.84,0.42,418.5,101.4,-999.0,-999.0,-999.0,-999.0,3.1
1990,6,16,5.19,7.23,0.45,412.9,107.3,-999.0,-999.0,-999.0,-999.0,2.8
1990,6,17,4.09,7.81,0.35,420.6,85.4,-999.0,-999.0,-999.0,-999.0,1.68
1990,6,18,6.56,7.63,0.57,425.5,133.6,-999.0,-999.0,-999.0,-999.0,2.48
1990,6,19,7.12,6.48,0.62,425.1,144.8,-999.0,-999.0,-999.0,-999.0,1.82
1990,6,20,3.88,8.28,0.34,441.4,82.5,-999.0,-999.0,-999.0,-999.0,2.0
1990,6,21,5.17,8.22,0.45,435.4,106.6,-999.0,-999.0,-999.0,-999.0,3.59
1990,6,22,7.88,7.23,0.68,411.0,158.3,-999.0,-999.0,-999.0,-999.0,2.97
1990,6,23,6.95,6.95,0.6,388.5,138.8,-999.0,-999.0,-999.0,-999.0,2.94
1990,6,24,7.41,7.41,0.64,380.5,145.9,-999.0,-999.0,-999.0,-999.0,2.21
1990,6,25,7.2,7.1,0.62,395.2,143.1,-999.0,-999.0,-999.0,-999.0,2.03
1990,6,26,7.75,7.76,0.67,392.9,152.1,-999.0,-999.0,-999.0,-999.0,2.0
1990,6,27,7.49,7.66,0.65,419.0,153.1,-999.0,-999.0,-999.0,-999.0,1.69
1990,6,28,7.04,6.93,0.61,403.9,141.1,-999.0,-999.0,-999.0,-999.0,1.94
1990,6,29,7.42,7.5,0.65,408.4,149.1,-999.0,-999.0,-999.0,-999.0,2.45
1990,6,30,7.48,7.16,0.65,414.6,150.3,-999.0,-999.0,-999.0,-999.0,3.52
1990,7,1,6.74,6.64,0.59,430.5,135.8,-999.0,-999.0,-999.0,-999.0,1.53
1990,7,2,7.83,7.97,0.68,441.6,158.1,-999.0,-999.0,-999.0,-999.0,2.6
1990,7,3,5.55,6.91,0.48,464.5,114.2,-999.0,-999.0,-999.0,-999.0,2.32
1990,7,4,6.33,7.82,0.55,412.1,128.5,-999.0,-999.0,-999.0,-999.0,4.68
1990,7,5,7.1,6.97,0.62,387.0,142.1,-999.0,-999.0,-999.0,-999.0,2.35
1990,7,6,6.72,6.63,0.59,393.6,135.6,-999.0,-999.0,-999.0,-999.0,3.02
1990,7,7,6.91,6.54,0.6,389.2,139.7,-999.0,-999.0,-999.0,-999.0,4.94
1990,7,8,7.25,6.71,0.63,386.7,146.2,-999.0,-999.0,-999.0,-999.0,4.08
1990,7,9,6.69,6.56,0.59,389.5,136.2,-999.0,-999.0,-999.0,-999.0,2.53
1990,7,10,6.68,6.53,0.59,402.1,136.1,-999.0,-999.0,-999.0,-999.0,1.52
1990,7,11,7.04,8.05,0.62,412.6,143.4,-999.0,-999.0,-999.0,-999.0,3.29
1990,7,12,6.45,7.3,0.57,424.6,133.0,-999.0,-999.0,-999.0,-999.0,1.75
1990,7,13,5.56,7.43,0.49,424.6,115.8,-999.0,-999.0,-999.0,-999.0,1.92
1990,7,14,7.6,7.87,0.67,390.4,153.5,-999.0,-999.0,-999.0,-999.0,2.78
1990,7,15,6.9,6.81,0.61,398.0,139.3,-999.0,-999.0,-999.0,-999.0,2.6
1990,7,16,6.78,6.3,0.6,400.1,138.2,-999.0,-999.0,-999.0,-999.0,2.05
1990,7,17,6.19,6.04,0.55,413.3,127.9,-999.0,-999.0,-999.0,-999.0,2.34
1990,7,18,6.48,6.45,0.58,423.4,134.4,-999.0,-999.0,-999.0,-999.0,1.27
1990,7,19,6.65,6.44,0.59,392.3,132.9,-999.0,-999.0,-999.0,-999.0,2.38
1990,7,20,7.22,6.79,0.65,401.1,146.2,-999.0,-999.0,-999.0,-999.0,3.41
1990,7,21,7.41,7.11,0.66,384.7,147.2,-999.0,-999.0,-999.0,-999.0,2.83
1990,7,22,7.54,7.51,0.68,379.4,148.8,-999.0,-999.0,-999.0,-999.0,2.78
1990,7,23,6.82,6.6,0.62,378.8,134.0,-999.0,-999.0,-999.0,-999.0,1.55
1990,7,24,6.3,6.18,0.57,406.9,128.2,-999.0,-999.0,-999.0,-999.0,1.87
1990,7,25,6.93,7.11,0.62,413.8,140.7,-999.0,-999.0,-999.0,-999.0,2.15
1990,7,26,6.09,6.08,0.55,430.0,124.8,-999.0,-999.0,-999.0,-999.0,1.18
1990,7,27,6.41,5.82,0.58,440.1,131.6,-999.0,-999.0,-999.0,-999.0,2.52
1990,7,28,6.54,6.32,0.59,411.7,131.5,-999.0,-999.0,-999.0,-999.0,1.94
1990,7,29,6.16,6.02,0.56,436.8,126.2,-999.0,-999.0,-999.0,-999.0,2.21
1990,7,30,6.42,6.31,0.59,434.2,131.5,-999.0,-999.0,-999.0,-999.0,1.75
1990,7,31,7.07,7.27,0.65,429.7,144.5,-999.0,-999.0,-999.0,-999.0,2.52
1990,8,1,6.33,6.31,0.58,408.1,128.0,-999.0,-999.0,-999.0,-999.0,1.87
1990,8,2,4.24,7.19,0.39,425.3,88.2,-999.0,-999.0,-999.0,-999.0,1.05
1990,8,3,6.86,7.79,0.63,423.9,139.5,-999.0,-999.0,-999.0,-999.0,1.45
