ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,WS2M,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_RANGE,WD10M,WS50M,WS50M_RANGE,WD50M,Date
4.74,4.81,0.72,276.01,83.91,85.66,9.98,0.15,-999.0,1.45,11.66,-0.31,5.68,11.07,19.02,22.62,3.6,3.78,48.62,0.0,100.22,2.41,3.62,207.0,3.98,6.36,221.31,2021-02-17
4.77,4.93,0.72,287.77,84.98,88.13,10.27,0.16,0.81,1.29,11.69,2.62,7.15,11.19,15.04,20.98,5.94,4.64,58.62,0.01,100.05,2.1,2.9,204.75,3.2,6.67,207.44,2021-02-18
4.88,5.03,0.73,290.8,85.77,88.62,10.36,0.18,0.87,1.51,12.37,-1.17,5.61,11.51,17.05,22.76,5.71,3.6,44.38,0.01,100.05,2.46,3.71,243.75,4.06,7.77,244.38,2021-02-19
4.23,4.72,0.62,294.98,74.16,83.1,9.0,0.12,0.63,2.41,12.33,-0.22,6.05,11.93,15.76,21.14,5.37,3.85,46.0,0.01,100.03,3.91,1.94,200.12,6.46,3.41,201.0,2021-02-20
3.45,4.4,0.51,307.98,60.59,77.05,7.35,0.12,0.59,2.26,12.98,1.98,7.48,12.17,13.81,21.69,7.87,4.58,52.69,0.03,99.92,3.56,3.22,184.94,5.63,5.27,185.31,2021-02-21
3.54,4.75,0.52,327.04,64.07,85.92,8.23,0.14,0.71,3.31,12.81,8.8,10.8,12.78,11.97,20.03,8.06,7.14,78.5,0.18,100.17,4.95,5.69,137.25,7.38,4.92,137.62,2021-02-22
3.49,4.93,0.5,328.7,64.03,89.59,8.41,0.15,0.75,3.19,12.62,9.56,11.08,12.83,6.12,16.05,9.93,7.39,82.5,0.14,100.82,4.54,3.51,97.38,6.65,2.41,98.25,2021-02-23
4.13,5.15,0.59,307.97,74.07,93.59,9.3,0.16,0.76,1.78,12.6,7.9,10.26,13.25,9.52,17.77,8.24,6.65,75.44,0.09,101.05,2.63,2.27,90.25,3.85,3.29,90.56,2021-02-24
4.4,5.12,0.62,303.58,79.2,92.87,9.8,0.16,0.8,1.06,10.99,4.62,7.8,10.3,11.66,17.02,5.36,5.25,68.06,0.0,100.78,1.57,1.34,193.06,2.05,1.98,193.06,2021-02-25
4.89,4.99,0.69,291.94,86.18,88.36,10.27,0.16,0.77,1.24,11.09,5.45,8.27,10.82,11.41,18.15,6.73,5.62,71.12,0.03,100.52,1.94,1.88,194.69,2.7,4.02,194.44,2021-02-26
5.14,5.1,0.71,286.12,90.76,90.73,10.83,0.18,0.91,1.27,11.65,4.62,8.14,12.21,15.76,20.61,4.86,5.37,67.75,0.02,100.11,2.2,2.45,192.38,3.37,5.53,193.38,2021-02-27
5.02,5.16,0.69,293.4,89.25,92.02,10.74,0.19,0.92,1.59,11.87,4.91,8.4,11.68,12.85,19.75,6.9,5.43,67.5,0.03,100.16,2.32,3.64,191.19,3.47,7.27,192.5,2021-02-28
4.78,5.08,0.65,294.04,85.0,90.77,10.3,0.18,0.9,1.77,11.07,6.67,8.87,11.65,12.75,19.12,6.37,6.1,77.06,0.19,100.31,2.67,2.84,163.69,3.95,5.39,163.69,2021-03-01
3.56,4.97,0.48,321.16,64.49,89.48,8.18,0.15,0.74,2.92,12.76,8.77,10.76,13.4,10.96,18.76,7.8,7.02,78.81,0.78,100.49,4.18,5.24,118.12,5.69,5.3,118.44,2021-03-02
4.58,5.18,0.61,303.73,82.8,94.2,10.18,0.19,0.95,3.04,12.63,7.32,9.98,13.5,8.57,17.87,9.3,6.41,73.12,0.52,100.55,4.25,2.75,105.62,6.02,1.83,106.38,2021-03-03
3.13,5.09,0.41,351.54,58.35,94.41,7.63,0.15,0.75,3.06,13.54,9.19,11.36,14.21,7.7,18.24,10.55,7.26,77.06,1.77,99.99,4.24,2.95,119.19,5.83,2.45,120.38,2021-03-04
2.2,4.69,0.29,335.74,41.73,86.58,5.3,0.09,0.48,2.67,12.6,9.16,10.88,13.12,9.05,17.94,8.9,7.32,81.62,0.86,99.43,3.84,4.3,57.88,5.45,4.39,58.75,2021-03-05
4.97,5.03,0.65,314.53,91.15,93.13,10.98,0.2,1.0,1.73,13.1,7.83,10.46,13.89,14.05,20.84,6.8,6.65,73.56,0.16,99.89,2.68,1.7,168.62,4.21,4.37,153.12,2021-03-06
3.79,5.2,0.49,339.03,70.02,96.57,8.9,0.16,0.79,2.27,13.71,9.03,11.37,14.37,11.14,20.21,9.07,7.2,76.81,0.43,99.74,3.22,4.48,148.88,4.43,5.4,149.88,2021-03-07
3.5,4.75,0.45,344.75,65.45,88.17,8.0,0.13,0.66,1.3,14.0,9.29,11.65,15.24,10.46,19.73,9.26,7.39,75.81,2.56,99.01,1.94,1.89,102.0,3.0,4.05,102.75,2021-03-08
3.83,5.3,0.48,345.29,71.37,98.72,9.07,0.16,0.82,1.71,13.69,8.87,11.28,14.01,11.71,19.51,7.8,7.2,75.12,2.49,99.1,2.55,3.16,255.25,3.7,3.11,256.56,2021-03-09
4.57,5.63,0.58,312.14,83.49,102.95,10.47,0.18,0.91,3.87,12.28,5.22,8.75,12.92,11.12,18.05,6.93,5.68,66.06,0.24,99.61,5.43,4.74,334.12,7.73,4.29,333.62,2021-03-10
5.8,5.92,0.73,284.16,103.07,105.52,12.55,0.19,0.95,2.67,11.04,3.79,7.41,11.73,11.84,18.03,6.19,5.0,65.56,0.05,100.29,3.93,5.3,201.25,5.84,6.46,245.69,2021-03-11
6.11,6.08,0.76,278.15,108.96,108.58,13.34,0.22,1.09,2.33,12.08,1.5,6.8,12.33,16.8,21.39,4.58,4.33,56.06,0.0,99.97,3.59,3.43,212.44,5.53,4.62,214.12,2021-03-12
5.05,5.83,0.62,312.51,91.55,106.09,11.46,0.23,1.14,2.08,13.52,4.92,9.23,13.79,14.62,21.68,7.06,5.62,58.31,0.53,99.75,3.16,3.57,199.69,4.53,4.31,213.12,2021-03-13
5.9,6.05,0.72,300.23,107.64,110.54,13.34,0.27,1.3,2.68,13.17,5.36,9.26,13.87,12.31,20.59,8.28,5.68,63.94,0.11,99.67,3.92,5.55,320.25,5.88,6.01,318.94,2021-03-14
6.16,6.25,0.75,290.69,111.66,113.4,13.83,0.25,1.23,4.16,11.65,3.73,7.69,12.19,12.48,18.76,6.27,5.07,64.06,0.04,99.76,5.95,6.45,317.94,8.73,5.75,318.06,2021-03-15
4.7,5.95,0.57,311.99,85.05,108.05,10.82,0.2,0.96,5.45,11.52,4.66,8.09,11.91,11.36,17.91,6.55,5.37,66.19,0.51,99.62,7.69,7.35,310.56,10.76,6.55,310.56,2021-03-16
4.9,6.19,0.59,313.95,88.78,112.08,11.27,0.19,0.93,3.23,11.93,4.22,8.07,12.88,12.84,19.06,6.23,5.25,64.0,0.42,99.66,4.62,4.49,320.88,6.79,6.1,320.88,2021-03-17
5.8,6.26,0.69,304.41,105.55,114.34,13.18,0.23,1.14,2.41,12.01,5.19,8.6,12.9,12.84,19.2,6.36,5.55,67.75,0.13,99.28,3.62,3.09,235.25,5.57,3.2,234.88,2021-03-18
3.42,5.9,0.41,335.23,64.42,108.3,8.53,0.16,0.78,1.71,10.58,6.01,8.3,10.87,7.56,14.44,6.88,5.92,74.38,3.42,98.8,2.4,3.27,173.44,3.31,4.88,160.38,2021-03-19
2.39,5.26,0.28,358.0,46.26,97.4,5.73,0.1,0.52,2.38,11.96,9.7,10.83,12.37,7.52,16.08,8.56,7.63,86.75,12.81,98.33,3.37,4.36,57.0,4.42,5.49,58.19,2021-03-20
3.55,5.99,0.41,326.07,66.15,110.33,8.73,0.16,0.77,4.67,10.64,5.49,8.06,11.29,9.38,14.98,5.61,5.8,72.44,3.33,98.51,6.47,4.24,324.56,8.41,3.58,324.62,2021-03-21
4.54,6.33,0.52,298.04,81.65,113.55,10.52,0.16,0.8,3.48,8.23,2.3,5.26,8.58,10.02,13.4,3.38,4.58,68.62,1.37,98.85,4.99,3.57,316.12,7.56,2.46,316.31,2021-03-22
5.33,6.34,0.61,294.38,94.25,112.8,11.8,0.16,0.84,4.55,9.34,1.12,5.23,9.73,11.43,15.9,4.48,4.15,60.81,0.06,99.72,6.54,7.64,316.81,9.2,7.66,316.94,2021-03-23
4.84,6.38,0.55,312.59,87.01,115.68,11.04,0.18,0.92,2.47,10.05,3.97,7.01,10.77,12.92,17.02,4.1,5.07,69.38,0.45,100.19,3.78,2.4,290.25,5.75,2.51,289.88,2021-03-24
6.21,6.55,0.7,291.34,111.85,118.2,13.9,0.26,1.27,2.16,11.19,4.56,7.88,12.27,15.21,19.34,4.13,5.25,68.88,0.02,100.21,3.3,2.13,186.75,5.09,2.98,215.25,2021-03-25
6.7,6.67,0.75,292.33,122.02,121.39,15.12,0.31,1.57,2.09,13.51,2.62,8.07,14.57,18.55,23.37,4.8,4.7,56.75,0.0,100.35,3.23,3.2,203.62,5.27,7.09,207.38,2021-03-26
6.34,6.59,0.71,307.02,113.65,117.84,14.08,0.3,1.48,2.7,16.87,1.98,9.42,16.85,19.46,27.48,8.03,4.46,42.0,0.0,100.23,3.95,4.61,235.69,6.11,5.34,236.5,2021-03-27
6.43,6.49,0.71,313.48,117.32,118.72,14.45,0.29,1.45,2.09,17.71,5.24,11.48,18.55,15.84,26.96,11.12,5.55,48.25,0.0,100.52,3.12,3.8,143.06,4.87,6.08,141.38,2021-03-28
5.9,6.63,0.65,321.94,106.98,120.41,13.44,0.29,1.43,1.79,15.57,7.58,11.57,16.69,15.49,24.22,8.73,6.53,65.81,0.11,100.76,2.65,3.52,120.38,3.71,6.21,119.12,2021-03-29
6.81,6.9,0.74,309.1,122.11,123.59,15.22,0.3,1.48,1.44,15.01,5.9,10.46,15.66,14.62,23.49,8.87,5.86,61.94,0.08,100.54,2.03,3.48,90.25,2.73,6.36,60.19,2021-03-30
6.82,6.84,0.74,304.3,125.1,125.34,15.59,0.31,1.57,1.27,15.08,3.7,9.39,16.08,15.73,23.55,7.83,5.07,52.38,0.0,100.14,1.92,2.94,170.0,2.76,6.39,168.06,2021-03-31
6.89,6.88,0.74,307.91,126.29,125.77,15.71,0.3,1.52,2.13,17.06,5.15,11.11,17.56,17.27,26.44,9.17,5.55,50.69,0.0,99.84,3.0,4.16,198.19,4.34,7.57,201.06,2021-04-01
6.34,6.39,0.68,334.32,115.01,116.21,14.02,0.27,1.31,2.05,20.35,6.4,13.37,20.85,20.77,32.27,11.51,6.23,47.25,0.01,99.2,3.01,4.05,207.94,4.97,5.7,224.31,2021-04-02
5.68,5.88,0.61,354.61,100.54,105.01,12.08,0.24,1.21,1.77,19.28,9.93,14.6,21.02,16.55,28.79,12.25,7.81,62.06,0.02,98.8,2.58,5.44,113.0,4.05,7.84,109.44,2021-04-03
3.47,5.27,0.37,354.05,64.06,95.73,7.41,0.14,0.71,1.82,16.62,9.94,13.28,17.56,9.99,22.26,12.28,7.75,67.38,6.2,98.85,2.61,3.12,163.62,3.95,3.96,161.81,2021-04-04
3.93,5.94,0.41,356.69,72.91,110.11,9.06,0.17,0.86,2.61,15.25,9.05,12.15,16.62,11.22,22.08,10.87,7.32,70.56,1.44,99.11,3.67,3.76,306.75,5.24,2.82,320.5,2021-04-05
7.11,7.12,0.75,299.15,127.77,127.52,15.85,0.27,1.33,2.27,15.78,4.73,10.26,16.59,16.16,24.27,8.12,5.49,55.56,0.0,99.1,3.26,5.14,296.56,4.89,7.05,296.38,2021-04-06
5.89,6.88,0.62,331.88,107.79,125.48,13.76,0.27,1.33,2.79,16.57,5.45,11.01,18.06,18.25,27.23,8.98,5.68,52.19,0.4,99.3,4.05,6.45,273.06,5.4,7.8,269.69,2021-04-07
6.6,7.13,0.69,299.46,120.02,129.34,15.14,0.3,1.49,3.77,12.12,2.08,7.1,13.94,11.45,18.57,7.12,4.46,53.69,0.02,100.24,5.1,4.84,142.75,6.41,4.51,141.88,2021-04-08
5.83,7.11,0.6,316.02,107.86,131.48,13.96,0.3,1.48,3.2,12.93,5.89,9.4,14.24,14.93,20.78,5.86,5.8,65.06,0.0,100.26,4.45,5.6,148.56,5.72,5.87,149.25,2021-04-09
4.87,6.79,0.5,332.31,90.21,125.61,11.72,0.26,1.27,3.62,14.4,7.55,10.98,15.55,12.69,21.73,9.05,6.53,67.88,0.0,99.86,5.05,5.91,155.38,7.01,4.92,155.31,2021-04-10
3.94,5.85,0.41,373.43,73.22,108.6,8.95,0.19,0.95,2.85,15.51,10.09,12.8,16.2,12.65,22.51,9.86,7.81,73.56,0.29,99.48,4.02,4.59,115.62,5.41,4.16,116.38,2021-04-11
3.87,4.81,0.39,375.3,71.31,88.31,7.65,0.15,0.74,3.47,16.98,10.83,13.9,18.15,11.51,23.62,12.11,8.18,71.56,0.23,99.6,4.78,3.69,62.38,6.31,4.04,62.44,2021-04-12
7.02,7.53,0.71,307.73,127.31,136.33,16.25,0.34,1.73,4.0,15.25,3.39,9.32,16.48,13.25,22.85,9.6,5.0,51.94,0.01,99.96,5.52,6.52,287.69,7.46,6.47,286.88,2021-04-13
6.63,7.15,0.66,325.93,122.41,131.86,15.53,0.32,1.59,1.47,14.36,7.41,10.89,15.65,14.35,21.76,7.4,6.53,65.75,1.3,99.71,2.19,3.33,237.19,3.34,5.01,238.81,2021-04-14
3.84,6.53,0.38,359.13,73.54,121.3,9.52,0.21,1.06,3.2,15.46,9.76,12.61,16.76,11.24,22.07,10.83,7.63,71.75,1.52,99.22,4.38,5.93,116.5,5.53,6.43,118.06,2021-04-15
1.27,5.94,0.12,369.68,25.89,110.17,3.07,0.06,0.31,4.85,14.23,11.58,12.9,14.58,5.07,16.74,11.67,8.67,84.44,5.23,98.45,6.7,5.0,56.19,8.52,4.68,57.31,2021-04-16
2.43,6.81,0.24,360.48,48.57,127.06,6.56,0.13,0.69,2.66,13.4,8.69,11.05,14.62,8.18,18.01,9.83,7.14,74.94,7.87,98.99,3.67,4.79,282.62,5.19,6.05,282.12,2021-04-17
5.91,7.34,0.59,319.39,107.59,133.28,13.77,0.25,1.27,2.53,12.22,3.93,8.07,13.37,11.93,18.21,6.29,5.13,61.5,0.29,99.54,3.66,3.85,304.88,5.39,4.27,304.31,2021-04-18
6.93,7.6,0.68,299.78,124.16,136.32,15.62,0.27,1.35,2.71,12.84,3.19,8.01,14.41,15.72,20.69,4.97,4.82,57.94,0.01,99.76,3.87,3.54,248.0,5.84,3.56,246.94,2021-04-19
6.41,7.38,0.62,324.77,116.13,133.34,14.59,0.3,1.54,2.96,16.17,5.22,10.69,17.11,18.19,25.33,7.14,5.62,55.94,0.02,99.45,4.31,3.64,195.5,6.33,2.96,197.0,2021-04-20
5.57,6.99,0.55,358.18,102.55,127.62,12.91,0.27,1.37,2.62,18.05,8.04,13.05,18.4,15.88,26.42,10.55,6.84,57.19,0.07,99.13,3.83,4.66,156.62,5.51,5.09,157.56,2021-04-21
4.35,5.83,0.42,379.53,80.02,107.51,9.21,0.19,0.95,2.53,18.05,12.07,15.06,18.71,11.43,25.01,13.58,8.91,70.94,2.79,99.02,3.59,4.44,186.75,4.99,6.03,185.5,2021-04-22
2.94,6.05,0.28,364.23,56.38,112.65,6.61,0.12,0.6,3.65,15.79,11.32,13.55,16.61,7.93,20.77,12.84,8.48,76.88,2.62,99.33,5.07,5.52,181.5,7.05,5.33,181.06,2021-04-23
7.2,7.77,0.7,326.43,133.49,143.73,17.18,0.38,1.87,3.87,16.4,8.73,12.57,17.87,12.32,23.41,11.09,7.08,64.62,0.04,99.7,5.32,4.95,138.94,7.11,5.14,138.31,2021-04-24
7.54,7.87,0.73,317.73,139.0,144.31,17.8,0.41,2.02,2.48,17.43,7.92,12.68,18.69,16.65,26.07,9.42,6.71,59.38,1.28,99.51,3.35,5.87,194.69,4.31,8.0,195.75,2021-04-25
5.93,7.14,0.57,354.88,109.56,131.63,13.77,0.32,1.61,3.93,20.82,11.14,15.98,21.61,19.25,30.73,11.48,8.42,60.75,0.09,98.75,5.45,8.29,193.12,7.41,8.98,194.12,2021-04-26
6.77,6.91,0.65,358.73,124.02,126.59,15.2,0.32,1.61,2.81,21.39,9.4,15.4,23.13,17.89,31.44,13.55,7.51,52.06,0.0,98.45,3.88,4.84,189.62,5.38,6.83,193.44,2021-04-27
7.41,7.46,0.7,336.42,136.87,137.29,17.17,0.4,1.98,2.02,21.16,9.5,15.33,23.24,18.2,30.87,12.67,7.57,54.25,0.0,98.73,2.88,4.05,169.75,4.27,8.02,172.0,2021-04-28
7.01,7.14,0.66,349.6,128.06,130.73,15.83,0.37,1.84,1.53,22.99,10.07,16.53,24.35,21.99,35.64,13.65,8.12,55.5,0.0,98.63,2.24,1.93,156.12,3.4,3.5,157.56,2021-04-29
3.86,6.82,0.37,390.66,73.42,125.99,9.2,0.22,1.11,3.21,24.36,12.55,18.45,24.87,19.98,35.2,15.23,9.28,54.5,0.01,98.79,4.57,7.95,209.5,6.94,9.98,210.75,2021-04-30
3.83,6.54,0.36,405.88,72.42,120.2,8.8,0.23,1.16,2.66,24.01,14.46,19.23,24.11,11.8,30.19,18.39,10.44,56.5,0.3,99.03,3.76,4.92,212.81,5.2,5.87,212.75,2021-05-01
5.42,6.57,0.51,364.05,99.98,121.41,11.92,0.3,1.48,2.8,20.09,11.08,15.58,22.07,12.2,26.65,14.45,8.3,58.44,2.09,99.56,3.72,3.09,144.69,4.48,4.89,145.44,2021-05-02
2.38,6.74,0.22,370.91,48.12,125.25,6.16,0.16,0.78,1.91,16.7,10.48,13.58,17.51,7.87,21.47,13.59,7.93,68.06,3.25,99.66,2.64,4.23,128.31,3.45,4.37,127.69,2021-05-03
6.17,7.12,0.57,367.19,115.41,132.9,14.43,0.34,1.67,2.7,21.12,10.93,16.02,21.83,17.65,30.27,12.62,8.3,58.94,0.31,99.42,3.72,7.05,179.44,4.84,7.73,180.81,2021-05-04
4.07,6.78,0.38,389.15,78.84,126.96,9.77,0.23,1.16,2.25,21.32,14.83,18.08,22.02,9.18,26.29,17.11,10.62,67.94,1.15,99.17,3.08,4.45,158.69,3.98,5.19,171.44,2021-05-05
4.86,6.92,0.45,374.64,93.02,129.81,11.55,0.27,1.36,2.27,17.73,13.51,15.62,18.58,8.23,22.01,13.78,9.77,77.56,7.54,99.43,3.09,2.3,53.62,4.1,2.44,53.75,2021-05-06
6.73,7.45,0.62,367.99,126.74,139.91,15.98,0.36,1.8,2.32,18.91,11.28,15.1,20.15,14.48,26.29,11.8,8.42,64.88,1.44,99.47,3.34,3.99,125.25,4.7,3.67,109.5,2021-05-07
8.14,8.18,0.75,341.07,153.73,153.24,19.66,0.43,2.16,2.59,21.47,9.89,15.68,22.98,17.66,30.97,13.31,7.69,54.75,0.0,99.7,3.7,3.0,208.75,5.47,4.24,222.31,2021-05-08
8.17,8.26,0.75,335.43,152.22,152.55,19.41,0.46,2.3,2.84,21.79,9.53,15.65,23.0,17.09,30.9,13.83,7.51,50.62,0.0,99.49,4.02,3.93,183.75,5.61,5.45,185.0,2021-05-09
7.75,7.82,0.71,341.88,144.14,144.78,18.09,0.41,2.09,3.07,21.68,10.83,16.26,22.7,17.98,31.55,13.56,8.3,57.81,0.0,99.17,4.33,6.82,133.88,5.82,7.03,134.75,2021-05-10
6.56,7.11,0.6,368.77,122.75,132.31,15.02,0.37,1.9,4.34,21.32,12.81,17.06,22.83,15.32,29.48,14.16,9.4,62.5,0.0,99.15,5.91,7.38,129.25,7.35,8.17,128.81,2021-05-11
8.29,8.35,0.75,328.27,153.64,153.59,19.58,0.48,2.41,2.8,19.4,7.21,13.3,21.5,15.01,27.57,12.56,6.47,51.44,0.0,99.53,3.83,4.55,256.81,5.49,5.6,269.88,2021-05-12
8.15,8.23,0.74,336.76,152.43,152.7,19.4,0.47,2.37,1.38,21.52,8.48,15.01,23.72,18.6,31.04,12.44,7.08,51.31,0.0,99.25,2.0,1.6,191.56,3.01,3.69,192.81,2021-05-13
7.42,8.08,0.67,355.07,137.71,149.16,17.59,0.41,2.07,3.79,23.75,9.87,16.81,24.89,18.86,34.19,15.33,7.81,49.25,0.0,99.07,5.16,8.02,206.75,6.63,10.64,207.44,2021-05-14
8.27,8.45,0.74,329.56,152.73,154.73,19.56,0.45,2.23,3.05,21.29,6.55,13.91,23.73,16.84,30.33,13.51,6.29,45.88,0.0,99.51,4.11,5.94,255.81,5.58,7.66,266.44,2021-05-15
8.22,8.29,0.74,352.21,153.02,153.18,19.45,0.47,2.36,2.7,25.4,9.31,17.36,26.55,23.27,37.62,14.34,7.45,43.81,0.0,99.18,3.66,6.25,202.38,5.04,6.71,189.0,2021-05-16
7.96,8.04,0.72,359.97,147.83,148.33,18.59,0.45,2.24,2.27,26.96,9.85,18.4,28.41,18.62,37.2,18.58,7.69,38.75,0.0,99.13,3.31,5.33,176.69,4.69,6.11,187.44,2021-05-17
7.77,7.89,0.7,356.84,145.05,146.61,18.21,0.44,2.22,3.04,23.06,9.43,16.25,25.33,15.22,31.43,16.21,7.45,45.81,0.07,99.54,4.05,4.52,163.06,5.16,5.41,148.19,2021-05-18
7.9,7.97,0.7,355.98,148.1,148.52,18.68,0.44,2.22,2.05,24.26,9.26,16.76,26.83,17.68,33.65,15.97,7.32,42.88,0.0,99.5,2.73,6.35,133.88,3.38,7.88,130.25,2021-05-19
8.16,8.35,0.73,335.02,152.95,155.04,19.57,0.48,2.4,5.29,21.15,6.71,13.93,23.05,13.48,28.53,15.05,6.16,42.38,0.0,99.82,7.05,4.26,304.19,8.68,3.59,303.19,2021-05-20
8.04,8.28,0.72,324.56,148.41,151.4,18.84,0.43,2.16,2.81,20.15,7.45,13.8,23.03,16.41,28.48,12.07,6.53,48.44,0.0,99.85,3.74,3.67,190.38,4.88,6.48,192.19,2021-05-21
7.94,8.01,0.7,355.0,147.66,148.08,18.56,0.43,2.17,4.27,24.37,9.85,17.11,25.95,21.67,35.8,14.12,7.75,48.25,0.0,99.35,5.73,3.7,185.75,7.38,4.84,187.88,2021-05-22
8.03,8.09,0.71,366.44,151.15,151.14,18.96,0.45,2.23,3.02,26.17,10.72,18.44,27.94,18.31,35.94,17.62,8.3,45.62,0.0,99.26,4.15,5.19,175.75,5.82,6.92,176.62,2021-05-23
7.79,7.91,0.69,367.57,147.34,148.59,18.49,0.44,2.23,3.54,24.61,13.54,19.08,26.68,18.05,34.92,16.87,9.83,56.06,0.0,99.36,4.8,7.98,110.44,5.76,9.1,109.38,2021-05-24
7.62,7.68,0.67,355.62,143.33,143.85,17.73,0.42,2.13,4.58,22.17,10.97,16.57,24.4,14.95,30.3,15.36,8.24,52.81,0.0,99.88,6.05,3.81,141.88,7.36,3.42,140.56,2021-05-25
6.14,7.43,0.54,373.7,114.38,136.77,14.12,0.34,1.71,2.27,20.95,10.94,15.94,22.48,11.88,27.51,15.63,8.36,55.38,0.26,99.72,3.08,2.98,188.25,4.12,4.1,173.38,2021-05-26
5.75,7.4,0.51,392.41,107.82,137.48,13.27,0.32,1.61,1.66,24.72,14.07,19.39,26.51,16.73,35.23,18.5,10.13,55.31,0.09,99.33,2.31,5.5,128.25,3.09,5.88,158.88,2021-05-27
6.79,7.39,0.6,383.02,126.78,137.91,15.53,0.39,1.96,3.34,24.63,12.92,18.78,26.73,14.12,32.52,18.4,9.4,51.31,0.0,99.34,4.43,5.67,75.81,5.51,6.66,76.56,2021-05-28
7.12,7.92,0.62,374.36,135.4,149.37,17.2,0.42,2.11,1.88,24.13,11.08,17.61,26.48,15.97,32.42,16.45,8.36,49.06,0.0,99.36,2.54,5.04,110.75,3.18,5.57,110.75,2021-05-29
7.67,8.19,0.67,364.48,145.14,153.47,18.62,0.45,2.25,2.68,24.98,10.26,17.62,27.52,16.33,33.39,17.06,7.93,44.62,0.0,99.45,3.58,3.42,188.19,4.81,3.89,200.88,2021-05-30
7.33,8.04,0.64,368.04,137.84,149.91,17.32,0.41,2.03,1.67,25.44,11.8,18.62,27.07,14.85,32.33,17.48,8.79,44.75,0.2,99.37,2.3,4.84,196.94,3.05,5.25,199.38,2021-05-31
3.13,7.26,0.27,398.84,62.72,137.95,8.02,0.2,0.96,2.1,22.9,15.68,19.29,24.37,6.75,26.48,19.73,11.23,64.62,1.46,99.31,2.79,4.3,160.25,3.5,5.75,160.06,2021-06-01
6.49,7.64,0.57,389.45,123.72,144.8,15.52,0.38,1.87,3.17,23.78,15.48,19.62,25.19,11.43,29.76,18.34,11.11,62.56,0.11,99.35,4.21,4.66,114.69,5.09,4.84,115.5,2021-06-02
5.55,7.67,0.48,397.12,107.38,145.93,13.82,0.34,1.73,2.75,23.87,15.58,19.73,25.77,12.52,31.22,18.7,11.17,63.62,0.2,99.76,3.63,5.62,114.12,4.41,6.91,114.25,2021-06-03
8.01,8.13,0.7,375.38,152.47,153.48,19.3,0.48,2.44,2.89,24.7,13.31,19.01,26.05,14.51,32.43,17.93,9.7,54.94,0.01,99.95,3.91,7.27,125.38,5.01,8.16,126.5,2021-06-04
6.55,7.7,0.57,383.0,124.08,144.63,15.48,0.4,2.02,3.12,24.89,11.0,17.94,26.49,14.64,32.67,18.04,8.36,46.5,0.11,99.88,4.19,5.84,135.44,5.46,6.72,136.38,2021-06-05
6.67,7.1,0.58,402.81,124.23,132.19,14.97,0.39,1.99,2.9,26.83,12.94,19.88,28.6,15.34,35.01,19.67,9.52,47.56,0.07,99.46,3.91,5.17,134.88,5.06,6.3,137.0,2021-06-06
7.92,8.02,0.69,377.73,151.15,151.98,19.03,0.49,2.51,4.52,25.34,13.31,19.33,27.61,13.59,32.84,19.25,9.64,51.12,0.0,99.6,5.95,5.86,279.0,7.33,5.64,278.06,2021-06-07
8.36,8.55,0.73,354.86,155.95,157.82,19.89,0.49,2.52,2.79,24.83,8.96,16.9,27.12,16.62,33.37,16.73,7.26,41.38,0.0,99.68,3.72,3.94,254.75,5.08,5.13,268.44,2021-06-08
8.33,8.53,0.73,358.95,156.78,158.91,20.08,0.48,2.46,3.24,24.65,10.22,17.43,26.68,15.69,32.54,16.85,7.87,44.31,0.0,99.54,4.38,6.91,276.75,5.69,7.48,275.44,2021-06-09
7.43,8.35,0.65,369.87,141.09,158.0,18.13,0.41,2.04,3.21,24.19,12.08,18.14,26.32,13.34,30.8,17.45,8.85,49.19,0.03,99.44,4.36,4.64,197.81,5.87,4.2,211.75,2021-06-10
8.08,8.29,0.7,368.22,152.6,155.27,19.24,0.41,2.02,1.7,25.48,11.15,18.32,28.87,15.26,32.9,17.65,8.42,45.69,0.0,99.41,2.37,3.49,165.31,3.3,5.91,191.0,2021-06-11
8.13,8.28,0.7,373.12,155.68,157.02,19.76,0.46,2.31,2.44,26.22,11.81,19.01,29.06,16.16,34.48,18.32,8.79,46.0,0.0,99.51,3.33,5.47,144.12,4.44,6.02,157.75,2021-06-12
8.46,8.55,0.73,359.09,160.21,160.05,20.41,0.44,2.19,2.3,26.62,10.35,18.48,28.89,15.52,34.35,18.83,7.93,40.12,0.0,99.72,3.09,4.72,137.81,3.98,6.73,135.62,2021-06-13
8.55,8.65,0.74,360.51,161.55,161.59,20.66,0.46,2.31,1.92,27.65,9.27,18.46,30.31,17.02,36.41,19.38,7.39,35.62,0.0,99.46,2.67,5.36,136.62,3.42,7.76,133.31,2021-06-14
8.52,8.65,0.74,361.71,161.57,162.16,20.74,0.48,2.4,2.07,27.93,9.9,18.91,30.28,14.88,35.63,20.76,7.69,35.62,0.0,99.41,2.76,5.72,139.62,3.49,6.87,138.75,2021-06-15
